<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
RGSS;D;160802;000000;0.3910000;19474000
RGSS;D;160803;000000;0.3910000;17533000
RGSS;D;160804;000000;0.3900000;17704000
RGSS;D;160805;000000;0.3950000;18289000
RGSS;D;160808;000000;0.3960000;13789000
RGSS;D;160809;000000;0.3970000;29682000
RGSS;D;160810;000000;0.3950000;13120000
RGSS;D;160811;000000;0.3940000;12802000
RGSS;D;160812;000000;0.3960000;14748000
RGSS;D;160815;000000;0.3950000;15937000
RGSS;D;160816;000000;0.3960000;13458000
RGSS;D;160817;000000;0.3950000;11515000
RGSS;D;160818;000000;0.3950000;10689000
RGSS;D;160819;000000;0.3960000;16638000
RGSS;D;160822;000000;0.3940000;19553000
RGSS;D;160823;000000;0.3990000;12913000
RGSS;D;160824;000000;0.3920000;37775000
RGSS;D;160825;000000;0.3940000;14648000
